Datetime,AEP_MW
2004-11-23 200000,16224.0
2004-11-23 210000,15980.0
2004-11-23 220000,15497.0
2004-11-23 230000,14650.0
2004-11-24 000000,13661.0
2004-11-22 010000,12645.0
2004-11-22 020000,12352.0
2004-11-22 030000,12189.0
2004-11-22 040000,12212.0
2004-11-22 050000,12530.0
2004-11-22 060000,13369.0
2004-11-22 070000,14984.0
2004-11-22 080000,15915.0
2004-11-22 090000,15966.0
2004-11-22 100000,16017.0
2004-11-22 110000,16015.0
2004-11-22 120000,15776.0
2004-11-22 130000,15676.0
2004-11-22 140000,15523.0
2004-11-22 150000,15226.0
2004-11-22 160000,15140.0
2004-11-22 170000,15380.0
2004-11-22 180000,16321.0
2004-11-22 190000,16726.0
2004-11-22 200000,16604.0
2004-11-22 210000,16360.0
2004-11-22 220000,15855.0
2004-11-22 230000,14902.0
2004-11-23 000000,13871.0
2004-11-21 010000,11839.0
2004-11-21 020000,11343.0
2004-11-21 030000,11095.0
2004-11-21 040000,11053.0
2004-11-21 050000,10998.0
2004-11-21 060000,11306.0
2004-11-21 070000,11666.0
2004-11-21 080000,12352.0
2004-11-21 090000,12989.0
2004-11-21 100000,13427.0
2004-11-21 110000,13411.0
2004-11-21 120000,13399.0
2004-11-21 130000,13409.0
2004-11-21 140000,13394.0
2004-11-21 150000,13183.0
2004-11-21 160000,13186.0
2004-11-21 170000,13502.0
2004-11-21 180000,14467.0
2004-11-21 190000,14931.0
2004-11-21 200000,14937.0
2004-11-21 210000,14814.0
2004-11-21 220000,14490.0
2004-11-21 230000,13848.0
2004-11-22 000000,13160.0
2004-11-20 010000,12409.0
2004-11-20 020000,11868.0
2004-11-20 030000,11606.0
2004-11-20 040000,11585.0
2004-11-20 050000,11604.0
2004-11-20 060000,11901.0
2004-11-20 070000,12397.0
2004-11-20 080000,13130.0
2004-11-20 090000,13816.0
2004-11-20 100000,14252.0
2004-11-20 110000,14419.0
2004-11-20 120000,14392.0
2004-11-20 130000,14137.0
2004-11-20 140000,13920.0
2004-11-20 150000,13714.0
2004-11-20 160000,13581.0
2004-11-20 170000,13854.0
2004-11-20 180000,14598.0
2004-11-20 190000,14640.0
2004-11-20 200000,14316.0
2004-11-20 210000,14143.0
2004-11-20 220000,13759.0
2004-11-20 230000,13159.0
2004-11-21 000000,12471.0
2004-11-19 010000,13089.0
2004-11-19 020000,12652.0
2004-11-19 030000,12381.0
2004-11-19 040000,12318.0
2004-11-19 050000,12559.0
2004-11-19 060000,13303.0
2004-11-19 070000,14939.0
2004-11-19 080000,15854.0
2004-11-19 090000,15842.0
2004-11-19 100000,15958.0
2004-11-19 110000,15965.0
2004-11-19 120000,15806.0
2004-11-19 130000,15712.0
2004-11-19 140000,15628.0
2004-11-19 150000,15444.0
2004-11-19 160000,15192.0
2004-11-19 170000,15341.0
2004-11-19 180000,15931.0
2004-11-19 190000,15856.0
2004-11-19 200000,15540.0
2004-11-19 210000,15252.0
2004-11-19 220000,14898.0
2004-11-19 230000,14124.0
2004-11-20 000000,13167.0
2004-11-18 010000,13181.0
2004-11-18 020000,12655.0
2004-11-18 030000,12660.0
2004-11-18 040000,12555.0
2004-11-18 050000,12811.0
2004-11-18 060000,13625.0
2004-11-18 070000,15270.0
2004-11-18 080000,16160.0
2004-11-18 090000,16119.0
2004-11-18 100000,16052.0
2004-11-18 110000,16219.0
2004-11-18 120000,16074.0
2004-11-18 130000,16003.0
2004-11-18 140000,15873.0
2004-11-18 150000,15771.0
2004-11-18 160000,15650.0
2004-11-18 170000,15839.0
2004-11-18 180000,16542.0
2004-11-18 190000,16822.0
2004-11-18 200000,16630.0
2004-11-18 210000,16303.0
2004-11-18 220000,15802.0
2004-11-18 230000,14799.0
2004-11-19 000000,13771.0
2004-11-17 010000,13547.0
2004-11-17 020000,13224.0
2004-11-17 030000,13090.0
2004-11-17 040000,13047.0
2004-11-17 050000,13301.0
2004-11-17 060000,14090.0
2004-11-17 070000,15790.0
2004-11-17 080000,16594.0
2004-11-17 090000,16440.0
2004-11-17 100000,16345.0
2004-11-17 110000,16251.0
2004-11-17 120000,16072.0
2004-11-17 130000,15924.0
2004-11-17 140000,15832.0
2004-11-17 150000,15697.0
2004-11-17 160000,15714.0
2004-11-17 170000,16072.0
2004-11-17 180000,16773.0
2004-11-17 190000,16899.0
2004-11-17 200000,16782.0
2004-11-17 210000,16479.0
2004-11-17 220000,15967.0
2004-11-17 230000,14929.0
2004-11-18 000000,13910.0
2004-11-16 010000,14221.0
2004-11-16 020000,13842.0
2004-11-16 030000,13705.0
2004-11-16 040000,13668.0
2004-11-16 050000,13992.0
2004-11-16 060000,14773.0
2004-11-16 070000,16390.0
2004-11-16 080000,17175.0
2004-11-16 090000,17039.0
2004-11-16 100000,16959.0
2004-11-16 110000,16830.0
2004-11-16 120000,16452.0
2004-11-16 130000,16347.0
2004-11-16 140000,16168.0
2004-11-16 150000,15926.0
2004-11-16 160000,15732.0
2004-11-16 170000,16016.0
2004-11-16 180000,16783.0
2004-11-16 190000,17161.0
2004-11-16 200000,16963.0
2004-11-16 210000,16707.0
2004-11-16 220000,16130.0
2004-11-16 230000,15351.0
2004-11-17 000000,14269.0
2004-11-15 010000,14126.0
2004-11-15 020000,14036.0
2004-11-15 030000,14060.0
2004-11-15 040000,14252.0
2004-11-15 050000,14747.0
2004-11-15 060000,15767.0
2004-11-15 070000,17495.0
2004-11-15 080000,18161.0
2004-11-15 090000,17962.0
2004-11-15 100000,17580.0
2004-11-15 110000,17167.0
2004-11-15 120000,16659.0
2004-11-15 130000,16276.0
2004-11-15 140000,15959.0
2004-11-15 150000,15681.0
2004-11-15 160000,15497.0
2004-11-15 170000,15723.0
2004-11-15 180000,16714.0
2004-11-15 190000,17269.0
2004-11-15 200000,17344.0
2004-11-15 210000,17159.0
2004-11-15 220000,16677.0
2004-11-15 230000,15726.0
2004-11-16 000000,14877.0
2004-11-14 010000,13754.0
2004-11-14 020000,13528.0
2004-11-14 030000,13497.0
2004-11-14 040000,13572.0
2004-11-14 050000,13681.0
2004-11-14 060000,14001.0
2004-11-14 070000,14490.0
2004-11-14 080000,15050.0
2004-11-14 090000,15337.0
2004-11-14 100000,15186.0
2004-11-14 110000,14614.0
2004-11-14 120000,14250.0
2004-11-14 130000,13986.0
2004-11-14 140000,13659.0
2004-11-14 150000,13365.0
2004-11-14 160000,13241.0
2004-11-14 170000,13570.0
2004-11-14 180000,14811.0
2004-11-14 190000,15629.0
2004-11-14 200000,15877.0
2004-11-14 210000,15870.0
2004-11-14 220000,15649.0
2004-11-14 230000,14996.0
2004-11-15 000000,14470.0
2004-11-13 010000,13655.0
2004-11-13 020000,13368.0
2004-11-13 030000,13192.0
2004-11-13 040000,13118.0
2004-11-13 050000,13221.0
2004-11-13 060000,13611.0
2004-11-13 070000,14192.0
2004-11-13 080000,14701.0
2004-11-13 090000,15171.0
2004-11-13 100000,15406.0
2004-11-13 110000,15375.0
2004-11-13 120000,15012.0
2004-11-13 130000,14598.0
2004-11-13 140000,14279.0
2004-11-13 150000,13829.0
2004-11-13 160000,13780.0
2004-11-13 170000,14022.0
2004-11-13 180000,14996.0
2004-11-13 190000,15634.0
2004-11-13 200000,15679.0
2004-11-13 210000,15587.0
2004-11-13 220000,15399.0
2004-11-13 230000,14835.0
2004-11-14 000000,14257.0
2004-11-12 010000,13823.0
2004-11-12 020000,13493.0
2004-11-12 030000,13245.0
2004-11-12 040000,13201.0
2004-11-12 050000,13382.0
2004-11-12 060000,14232.0
2004-11-12 070000,15727.0
2004-11-12 080000,16515.0
2004-11-12 090000,16697.0
2004-11-12 100000,16765.0
2004-11-12 110000,16721.0
2004-11-12 120000,16597.0
2004-11-12 130000,16468.0
2004-11-12 140000,16287.0
2004-11-12 150000,16091.0
2004-11-12 160000,15888.0
2004-11-12 170000,15803.0
2004-11-12 180000,16546.0
2004-11-12 190000,16877.0
2004-11-12 200000,16580.0
2004-11-12 210000,16369.0
2004-11-12 220000,16227.0
2004-11-12 230000,15318.0
2004-11-13 000000,14434.0
2004-11-11 010000,13727.0
2004-11-11 020000,13447.0
2004-11-11 030000,13341.0
2004-11-11 040000,13330.0
2004-11-11 050000,13597.0
2004-11-11 060000,14394.0
2004-11-11 070000,15955.0
2004-11-11 080000,16668.0
2004-11-11 090000,16621.0
2004-11-11 100000,16606.0
2004-11-11 110000,16377.0
2004-11-11 120000,16365.0
2004-11-11 130000,16224.0
2004-11-11 140000,16167.0
2004-11-11 150000,16113.0
2004-11-11 160000,16134.0
2004-11-11 170000,16310.0
2004-11-11 180000,17013.0
2004-11-11 190000,17321.0
2004-11-11 200000,17159.0
2004-11-11 210000,16847.0
2004-11-11 220000,16369.0
2004-11-11 230000,15488.0
2004-11-12 000000,14636.0
2004-11-10 010000,14753.0
2004-11-10 020000,14485.0
2004-11-10 030000,14400.0
2004-11-10 040000,14454.0
2004-11-10 050000,14692.0
2004-11-10 060000,15690.0
2004-11-10 070000,17290.0
2004-11-10 080000,17897.0
2004-11-10 090000,17583.0
2004-11-10 100000,17252.0
2004-11-10 110000,16923.0
2004-11-10 120000,16475.0
2004-11-10 130000,16221.0
2004-11-10 140000,16028.0
2004-11-10 150000,15643.0
2004-11-10 160000,15517.0
2004-11-10 170000,15711.0
2004-11-10 180000,16597.0
2004-11-10 190000,17045.0
2004-11-10 200000,16887.0
2004-11-10 210000,16709.0
2004-11-10 220000,16153.0
2004-11-10 230000,15267.0
2004-11-11 000000,14373.0
2004-11-09 010000,14629.0
2004-11-09 020000,14279.0
2004-11-09 030000,14354.0
2004-11-09 040000,14340.0
2004-11-09 050000,14729.0
2004-11-09 060000,15675.0
2004-11-09 070000,17263.0
2004-11-09 080000,18034.0
2004-11-09 090000,17752.0
2004-11-09 100000,17332.0
2004-11-09 110000,17044.0
2004-11-09 120000,16573.0
2004-11-09 130000,16365.0
2004-11-09 140000,16104.0
2004-11-09 150000,15926.0
2004-11-09 160000,15639.0
2004-11-09 170000,15843.0
2004-11-09 180000,16869.0
2004-11-09 190000,17629.0
2004-11-09 200000,17718.0
2004-11-09 210000,17598.0
2004-11-09 220000,17190.0
2004-11-09 230000,16360.0
2004-11-10 000000,15367.0
2004-11-08 010000,12306.0
2004-11-08 020000,12052.0
2004-11-08 030000,12110.0
2004-11-08 040000,12202.0
2004-11-08 050000,12557.0
2004-11-08 060000,13638.0
2004-11-08 070000,15465.0
2004-11-08 080000,16248.0
2004-11-08 090000,16261.0
2004-11-08 100000,16199.0
2004-11-08 110000,16248.0
2004-11-08 120000,16035.0
2004-11-08 130000,15818.0
2004-11-08 140000,15715.0
2004-11-08 150000,15516.0
2004-11-08 160000,15287.0
2004-11-08 170000,15491.0
2004-11-08 180000,16490.0
2004-11-08 190000,17380.0
2004-11-08 200000,17450.0
2004-11-08 210000,17306.0
2004-11-08 220000,16945.0
2004-11-08 230000,16027.0
2004-11-09 000000,15170.0
2004-11-07 010000,12252.0
2004-11-07 020000,11879.0
2004-11-07 030000,11706.0
2004-11-07 040000,11707.0
2004-11-07 050000,11789.0
2004-11-07 060000,12007.0
2004-11-07 070000,12452.0
2004-11-07 080000,12903.0
2004-11-07 090000,13398.0
2004-11-07 100000,13408.0
2004-11-07 110000,13155.0
2004-11-07 120000,13042.0
2004-11-07 130000,13009.0
2004-11-07 140000,12867.0
2004-11-07 150000,12629.0
2004-11-07 160000,12620.0
2004-11-07 170000,12849.0
2004-11-07 180000,13733.0
2004-11-07 190000,14397.0
2004-11-07 200000,14525.0
2004-11-07 210000,14294.0
2004-11-07 220000,13901.0
2004-11-07 230000,13320.0
2004-11-08 000000,12703.0
2004-11-06 010000,13503.0
2004-11-06 020000,13159.0
2004-11-06 030000,12988.0
2004-11-06 040000,12987.0
2004-11-06 050000,13076.0
2004-11-06 060000,13487.0
2004-11-06 070000,14160.0
2004-11-06 080000,14635.0
2004-11-06 090000,15098.0
2004-11-06 100000,15074.0
2004-11-06 110000,14809.0
2004-11-06 120000,14447.0
2004-11-06 130000,14083.0
2004-11-06 140000,13759.0
2004-11-06 150000,13380.0
2004-11-06 160000,13214.0
2004-11-06 170000,13254.0
2004-11-06 180000,14047.0
2004-11-06 190000,14579.0
2004-11-06 200000,14053.0
2004-11-06 210000,14299.0
2004-11-06 220000,13974.0
2004-11-06 230000,13420.0
2004-11-07 000000,12804.0
2004-11-05 010000,13305.0
2004-11-05 020000,12993.0
2004-11-05 030000,12756.0
2004-11-05 040000,12824.0
2004-11-05 050000,13119.0
2004-11-05 060000,14071.0
2004-11-05 070000,15761.0
2004-11-05 080000,16274.0
2004-11-05 090000,15996.0
2004-11-05 100000,15962.0
2004-11-05 110000,15768.0
2004-11-05 120000,15606.0
2004-11-05 130000,15519.0
2004-11-05 140000,15316.0
2004-11-05 150000,14723.0
2004-11-05 160000,15201.0
2004-11-05 170000,14895.0
2004-11-05 180000,15547.0
2004-11-05 190000,16177.0
2004-11-05 200000,16039.0
2004-11-05 210000,15890.0
2004-11-05 220000,15669.0
2004-11-05 230000,14964.0
2004-11-06 000000,14141.0
2004-11-04 010000,12892.0
2004-11-04 020000,12382.0
2004-11-04 030000,12367.0
2004-11-04 040000,12357.0
2004-11-04 050000,12521.0
2004-11-04 060000,13426.0
2004-11-04 070000,15050.0
2004-11-04 080000,15857.0
2004-11-04 090000,15857.0
2004-11-04 100000,16055.0
2004-11-04 110000,16113.0
2004-11-04 120000,16065.0
2004-11-04 130000,16000.0
2004-11-04 140000,15881.0
2004-11-04 150000,15703.0
2004-11-04 160000,15664.0
2004-11-04 170000,15835.0
2004-11-04 180000,16471.0
2004-11-04 190000,16796.0
2004-11-04 200000,16693.0
2004-11-04 210000,16369.0
2004-11-04 220000,15890.0
2004-11-04 230000,14952.0
2004-11-05 000000,14038.0
2004-11-03 010000,12529.0
2004-11-03 020000,12096.0
2004-11-03 030000,11918.0
2004-11-03 040000,11887.0
2004-11-03 050000,12142.0
2004-11-03 060000,12907.0
2004-11-03 070000,14509.0
2004-11-03 080000,15250.0
2004-11-03 090000,15341.0
2004-11-03 100000,15672.0
2004-11-03 110000,15818.0
2004-11-03 120000,15723.0
2004-11-03 130000,15698.0
2004-11-03 140000,15628.0
2004-11-03 150000,15385.0
2004-11-03 160000,15254.0
2004-11-03 170000,15407.0
2004-11-03 180000,16019.0
2004-11-03 190000,16574.0
2004-11-03 200000,16402.0
2004-11-03 210000,16099.0
2004-11-03 220000,15616.0
2004-11-03 230000,14532.0
2004-11-04 000000,13253.0
2004-11-02 010000,12494.0
2004-11-02 020000,11988.0
2004-11-02 030000,11802.0
2004-11-02 040000,11803.0
2004-11-02 050000,11951.0
2004-11-02 060000,12788.0
2004-11-02 070000,14132.0
2004-11-02 080000,14760.0
2004-11-02 090000,15083.0
2004-11-02 100000,15266.0
2004-11-02 110000,15600.0
2004-11-02 120000,15737.0
2004-11-02 130000,15904.0
2004-11-02 140000,15856.0
2004-11-02 150000,15820.0
2004-11-02 160000,15689.0
2004-11-02 170000,15743.0
2004-11-02 180000,16257.0
2004-11-02 190000,16627.0
2004-11-02 200000,16237.0
2004-11-02 210000,15954.0
2004-11-02 220000,15173.0
2004-11-02 230000,14194.0
2004-11-03 000000,13183.0
2004-11-01 010000,11730.0
2004-11-01 020000,11434.0
2004-11-01 030000,11383.0
2004-11-01 040000,11372.0
2004-11-01 050000,11697.0
2004-11-01 060000,12751.0
2004-11-01 070000,14513.0
2004-11-01 080000,15300.0
2004-11-01 090000,15467.0
2004-11-01 100000,15630.0
2004-11-01 110000,15782.0
2004-11-01 120000,15452.0
2004-11-01 130000,15344.0
2004-11-01 140000,15312.0
2004-11-01 150000,15130.0
2004-11-01 160000,15032.0
2004-11-01 170000,15232.0
2004-11-01 180000,15610.0
2004-11-01 190000,16072.0
2004-11-01 200000,15899.0
2004-11-01 210000,15774.0
2004-11-01 220000,15439.0
2004-11-01 230000,14194.0
2004-11-02 000000,13165.0
2004-10-31 010000,11433.0
2004-10-31 030000,10318.0
2004-10-31 040000,10263.0
2004-10-31 050000,10296.0
2004-10-31 060000,10508.0
2004-10-31 070000,10975.0
2004-10-31 080000,11548.0
2004-10-31 090000,12202.0
2004-10-31 100000,12671.0
2004-10-31 110000,12770.0
2004-10-31 120000,12821.0
2004-10-31 130000,12822.0
2004-10-31 140000,12902.0
2004-10-31 150000,12802.0
2004-10-31 160000,12688.0
2004-10-31 170000,12830.0
2004-10-31 180000,13380.0
2004-10-31 190000,14067.0
2004-10-31 200000,13930.0
2004-10-31 210000,13843.0
2004-10-31 220000,13341.0
2004-10-31 230000,12831.0
2004-11-01 000000,12181.0
2004-10-30 010000,12200.0
2004-10-30 020000,11676.0
2004-10-30 030000,11297.0
2004-10-30 040000,11036.0
2004-10-30 050000,10996.0
2004-10-30 060000,11212.0
2004-10-30 070000,11683.0
2004-10-30 080000,12416.0
2004-10-30 090000,13002.0
2004-10-30 100000,13572.0
2004-10-30 110000,14004.0
2004-10-30 120000,14066.0
2004-10-30 130000,13948.0
2004-10-30 140000,13763.0
2004-10-30 150000,13572.0
2004-10-30 160000,13549.0
2004-10-30 170000,13577.0
2004-10-30 180000,13518.0
2004-10-30 190000,13684.0
2004-10-30 200000,13978.0
2004-10-30 210000,13929.0
2004-10-30 220000,13519.0
2004-10-30 230000,12902.0
2004-10-31 000000,12187.0
2004-10-29 010000,12510.0
2004-10-29 020000,12022.0
2004-10-29 030000,11753.0
2004-10-29 040000,11530.0
2004-10-29 050000,11744.0
2004-10-29 060000,12355.0
2004-10-29 070000,13861.0
2004-10-29 080000,15040.0
2004-10-29 090000,15295.0
2004-10-29 100000,15491.0
2004-10-29 110000,15539.0
2004-10-29 120000,15530.0
2004-10-29 130000,15571.0
2004-10-29 140000,15507.0
2004-10-29 150000,15397.0
2004-10-29 160000,15071.0
2004-10-29 170000,15134.0
2004-10-29 180000,14942.0
2004-10-29 190000,15103.0
2004-10-29 200000,15460.0
2004-10-29 210000,15198.0
2004-10-29 220000,14782.0
2004-10-29 230000,14057.0
2004-10-30 000000,13084.0
2004-10-28 010000,12604.0
2004-10-28 020000,12127.0
2004-10-28 030000,11815.0
2004-10-28 040000,11671.0
2004-10-28 050000,11868.0
2004-10-28 060000,12574.0
2004-10-28 070000,14134.0
2004-10-28 080000,15213.0
2004-10-28 090000,15261.0
2004-10-28 100000,15337.0
2004-10-28 110000,15399.0
2004-10-28 120000,15359.0
2004-10-28 130000,15401.0
2004-10-28 140000,15364.0
2004-10-28 150000,15260.0
2004-10-28 160000,15143.0
2004-10-28 170000,15028.0
2004-10-28 180000,14908.0
2004-10-28 190000,15091.0
2004-10-28 200000,15637.0
2004-10-28 210000,15581.0
2004-10-28 220000,15309.0
2004-10-28 230000,14353.0
2004-10-29 000000,13355.0
2004-10-27 010000,12652.0
2004-10-27 020000,12211.0
2004-10-27 030000,11906.0
2004-10-27 040000,11826.0
2004-10-27 050000,11979.0
2004-10-27 060000,12741.0
2004-10-27 070000,14106.0
2004-10-27 080000,15258.0
2004-10-27 090000,15459.0
2004-10-27 100000,15438.0
2004-10-27 110000,15506.0
2004-10-27 120000,15499.0
2004-10-27 130000,15524.0
2004-10-27 140000,15441.0
2004-10-27 150000,15242.0
2004-10-27 160000,15062.0
2004-10-27 170000,15063.0
2004-10-27 180000,15085.0
2004-10-27 190000,15453.0
2004-10-27 200000,16008.0
2004-10-27 210000,15873.0
2004-10-27 220000,15408.0
2004-10-27 230000,14452.0
2004-10-28 000000,13427.0
2004-10-26 010000,12753.0
2004-10-26 020000,12287.0
2004-10-26 030000,12101.0
2004-10-26 040000,12035.0
2004-10-26 050000,12351.0
2004-10-26 060000,13058.0
2004-10-26 070000,14710.0
2004-10-26 080000,15936.0
2004-10-26 090000,15915.0
2004-10-26 100000,15776.0
2004-10-26 110000,15715.0
2004-10-26 120000,15588.0
2004-10-26 130000,15505.0
2004-10-26 140000,15510.0
2004-10-26 150000,15399.0
2004-10-26 160000,15261.0
2004-10-26 170000,15148.0
2004-10-26 180000,15085.0
2004-10-26 190000,15536.0
2004-10-26 200000,16222.0
2004-10-26 210000,16118.0
2004-10-26 220000,15640.0
2004-10-26 230000,14621.0
2004-10-27 000000,13580.0
2004-10-25 010000,11985.0
2004-10-25 020000,11730.0
2004-10-25 030000,11603.0
2004-10-25 040000,11734.0
2004-10-25 050000,11902.0
2004-10-25 060000,12697.0
2004-10-25 070000,14355.0
2004-10-25 080000,15533.0
2004-10-25 090000,15637.0
2004-10-25 100000,15685.0
2004-10-25 110000,15731.0
2004-10-25 120000,15743.0
2004-10-25 130000,15658.0
2004-10-25 140000,15660.0
2004-10-25 150000,15557.0
2004-10-25 160000,15446.0
2004-10-25 170000,15430.0
2004-10-25 180000,15298.0
2004-10-25 190000,15480.0
2004-10-25 200000,16187.0
2004-10-25 210000,15987.0
2004-10-25 220000,15448.0
2004-10-25 230000,14439.0
2004-10-26 000000,13421.0
2004-10-24 010000,11740.0
2004-10-24 020000,11209.0
2004-10-24 030000,10882.0
2004-10-24 040000,10812.0
2004-10-24 050000,10789.0
2004-10-24 060000,10909.0
2004-10-24 070000,11170.0
2004-10-24 080000,11727.0
2004-10-24 090000,12197.0
2004-10-24 100000,12563.0
2004-10-24 110000,12849.0
2004-10-24 120000,13006.0
2004-10-24 130000,13102.0
2004-10-24 140000,13075.0
2004-10-24 150000,12924.0
2004-10-24 160000,12798.0
2004-10-24 170000,12820.0
2004-10-24 180000,13024.0
2004-10-24 190000,13369.0
2004-10-24 200000,14244.0
2004-10-24 210000,14079.0
2004-10-24 220000,13698.0
2004-10-24 230000,13155.0
2004-10-25 000000,12514.0
2004-10-23 010000,12363.0
2004-10-23 020000,11960.0
2004-10-23 030000,11601.0
2004-10-23 040000,11565.0
2004-10-23 050000,11600.0
2004-10-23 060000,11849.0
2004-10-23 070000,12425.0
2004-10-23 080000,13119.0
2004-10-23 090000,13648.0
2004-10-23 100000,14158.0
2004-10-23 110000,14369.0
2004-10-23 120000,14233.0
2004-10-23 130000,14022.0
2004-10-23 140000,13939.0
2004-10-23 150000,13665.0
2004-10-23 160000,13529.0
2004-10-23 170000,13585.0
2004-10-23 180000,13693.0
2004-10-23 190000,13962.0
2004-10-23 200000,14344.0
2004-10-23 210000,14186.0
2004-10-23 220000,13814.0
2004-10-23 230000,13226.0
2004-10-24 000000,12387.0
2004-10-22 010000,12627.0
2004-10-22 020000,12233.0
2004-10-22 030000,11969.0
2004-10-22 040000,11913.0
2004-10-22 050000,12151.0
2004-10-22 060000,12848.0
2004-10-22 070000,14310.0
2004-10-22 080000,15556.0
2004-10-22 090000,15588.0
2004-10-22 100000,15655.0
2004-10-22 110000,15639.0
2004-10-22 120000,15517.0
2004-10-22 130000,15404.0
2004-10-22 140000,15269.0
2004-10-22 150000,15177.0
2004-10-22 160000,14828.0
2004-10-22 170000,14695.0
2004-10-22 180000,14610.0
2004-10-22 190000,14790.0
2004-10-22 200000,15311.0
2004-10-22 210000,15066.0
2004-10-22 220000,14755.0
2004-10-22 230000,14110.0
2004-10-23 000000,13264.0
2004-10-21 010000,12598.0
2004-10-21 020000,12148.0
2004-10-21 030000,11764.0
2004-10-21 040000,11700.0
2004-10-21 050000,11823.0
2004-10-21 060000,12598.0
2004-10-21 070000,14139.0
2004-10-21 080000,15348.0
2004-10-21 090000,15356.0
2004-10-21 100000,15393.0
2004-10-21 110000,15485.0
2004-10-21 120000,15523.0
2004-10-21 130000,15403.0
2004-10-21 140000,15388.0
2004-10-21 150000,15128.0
2004-10-21 160000,15006.0
2004-10-21 170000,14943.0
2004-10-21 180000,14988.0
2004-10-21 190000,15340.0
2004-10-21 200000,15921.0
2004-10-21 210000,15886.0
2004-10-21 220000,15386.0
2004-10-21 230000,14437.0
2004-10-22 000000,13446.0
2004-10-20 010000,12799.0
2004-10-20 020000,12321.0
2004-10-20 030000,12096.0
2004-10-20 040000,11896.0
